#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
GB|STNC|53.091301|-2.206198|234.0|STOKE NEWCHAPEL, ENGLAND|2007-04-25T00:00:00|2599-12-31T23:59:59
GB|SWN1|51.513168|-1.800329|192.0|SWINDON, ENGLAND, UK, ENGLAND|2006-03-23T00:00:00|2599-12-31T23:59:59
GB|WACR|52.724602|0.6266|66.0|WEST ACRE, ENGLAND|2011-07-18T00:00:00|2599-12-31T23:59:59
GB|WLF1|53.289398|-4.3966|66.0|LLYNFAES, WALES|2009-12-15T00:00:00|2599-12-31T23:59:59
GE|BOAB|12.4493|-85.665901|381.0|INETER/GEOFON Station Boaco, Nicaragua|1999-11-11T00:00:00|2599-12-31T23:59:59
GE|DAG|76.771301|-18.655001|23.0|GEOFON/AWI Station Danmarkshavn, Greenland|1999-07-19T00:00:00|2599-12-31T23:59:59
GE|EIL|29.669901|34.951199|210.0|GEOFON Station Eilat, Israel|2008-05-23T00:00:00|2599-12-31T23:59:59
GE|SNAA|-71.6707|-2.8379|846.0|GEOFON/AWI Station Sanae, Antarctica|2003-01-10T00:00:00|2599-12-31T23:59:59
GE|SUMG|72.57428|-38.462074|3200.0|GEOFON Station Summit Camp, Greenland|2017-05-22T00:00:00|2599-12-31T23:59:59
GE|TIRR|44.458099|28.4128|77.0|GEOFON Station Tirgusor, Romania|2003-10-13T00:00:00|2599-12-31T23:59:59
GE|UGM|-7.9125|110.523102|350.0|GEOFON Station Wanagama, Indonesia|1995-08-23T00:00:00|2599-12-31T23:59:59
GE|VSU|58.462002|26.734699|63.0|GEOFON Station Vasula, Estonia|2003-04-26T00:00:00|2599-12-31T23:59:59
GF|BOZ1|40.534523|28.782045|70.0|marmaboz1btr2015, Turkey|2015-10-15T00:00:00|2599-12-31T23:59:59
GF|ESN1|40.596298|28.9223|2.0|marmaesn1btr2015, Turkey|2015-10-05T00:00:00|2599-12-31T23:59:59
GF|HALK|41.05883|28.786329|157.6|marmahalkbtr2015, Turkey|2015-12-03T00:00:00|2599-12-31T23:59:59
GI|CHIE|14.559928|-89.341362|960.0|Esquipulas, Chiquimula|2013-01-01T00:00:00|2599-12-31T23:59:59
GI|HUEH|15.318176|-91.502541|1870.0|Huehuetenango, Huehuetenango|2013-01-01T00:00:00|2599-12-31T23:59:59
GI|IZAB|15.73|-88.584328|10.0|Izabal, Puerto Barrios|2013-01-01T00:00:00|2599-12-31T23:59:59
GI|PETF|16.916298|-89.866737|123.0|Flores, Peten|2013-01-01T00:00:00|2599-12-31T23:59:59
GI|RETA|14.524621|-91.694939|205.0|Retalhuleu, Retalhuleu|2013-01-01T00:00:00|2599-12-31T23:59:59
GM|NMP01|32.20476|-103.86048|1048.0|New Mexico Permian - Site# 01|2019-11-05T19:10:00|2599-12-31T23:59:59
GM|NMP02|32.08945|-103.86139|996.0|New Mexico Permian - Site# 02|2019-11-05T17:50:00|2599-12-31T23:59:59
GM|NMP11|32.00668|-103.93155|882.72|New Mexico Permian - Site# W1S1|2021-03-17T23:00:00|2599-12-31T23:59:59
GM|NMP12|32.12755|-103.95259|951.75|New Mexico Permian - Site# W1S2|2021-03-17T18:10:00|2599-12-31T23:59:59
GM|NMP25|32.33787|-103.860072|983.0|New Mexico Permian - Site# W2S5|2020-08-26T18:00:00|2599-12-31T23:59:59
GM|NMP31|32.03585|-103.73465|972.79|New Mexico Permian - Site# W3S1|2021-03-18T20:30:00|2599-12-31T23:59:59
GM|NMP34|32.26384|-103.68967|1121.66|New Mexico Permian - Site# W3S4|2020-08-25T18:00:00|2599-12-31T23:59:59
GM|NMP41|32.00509|-103.596471|959.89|New Mexico Permian - Site# W4S1|2020-08-28T16:00:00|2599-12-31T23:59:59
GM|NMP44|32.20474|-103.61883|1085.68|New Mexico Permian - Site# W4S4|2021-03-19T17:45:00|2599-12-31T23:59:59
GM|NMP53|32.17626|-103.431176|1037.35|New Mexico Permian - Site# W5S3|2020-08-27T17:00:00|2599-12-31T23:59:59
GO|BATM|41.604|41.6936|298.0|Batumi|2012-11-12T22:00:00|2599-12-31T23:59:59
GO|BGD|41.2645|43.598598|1978.0|Ninotsminda|2010-10-11T07:14:00|2599-12-31T23:59:59
GO|DGRG|41.450722|45.373169|690.0|DGRG  -  DAVID-GAREJI|2010-01-01T00:00:00|2599-12-31T23:59:59
GO|GUDG|42.4646|44.4772|2012.0|Gudauri|2012-11-07T08:01:00|2599-12-31T23:59:59
GO|KZRT|41.3866|44.398701|723.0|Kazreti|2012-11-12T22:00:00|2599-12-31T23:59:59
GO|SEAG|41.763599|44.8036|607.0|TbilisiSea|2009-04-23T16:00:00|2599-12-31T23:59:59
GO|TBLG|41.730919|44.73819|510.0|Delisi, Georgia|2010-01-01T00:00:00|2035-01-01T00:00:00
GO|TRLG|41.5392|44.101799|1600.0|Trialeti|2012-08-18T11:00:00|2599-12-31T23:59:59
GR|GRA1|49.691887|11.22172|499.5|GRAFENBERG ARRAY, BAYERN|1990-01-01T00:00:00|2599-12-31T23:59:59
GS|ADOK|35.65205|-97.371117|355.0|Arcadia Dam, OK, USA|2010-04-13T00:00:00|2599-12-31T23:59:59
GS|ASA4|34.9423|-106.4626|1820.37|ASA4|2019-03-20T00:00:00|2599-12-31T23:59:59
GS|ASA5|34.9433|-106.45973|1834.98|ASA5|2019-05-14T00:00:00|2599-12-31T23:59:59
GS|CA07|35.79059|-117.35803|505.57|CA07, First Baptist Church|2019-07-11T00:00:00|2599-12-31T23:59:59
GS|CA08|35.7692|-117.3756|509.68|CA08, Cumberland Church|2019-07-11T00:00:00|2599-12-31T23:59:59
GS|CA09|35.62155|-117.67235|699.35|CA09, Ridgecrest Police Station|2019-07-12T00:00:00|2599-12-31T23:59:59
GS|CA10|35.56736|-117.66743|835.86|CA10, Cerro Coso Community College|2019-07-12T20:00:00|2599-12-31T23:59:59
GS|DEC02|39.892414|-88.892013|211.3|ADM Borehole/Surface|2013-08-21T00:00:00|2599-12-31T23:59:59
GS|DEC03|39.886857|-88.873699|207.9|Forest Parkway Borehole/Surface|2013-08-21T00:00:00|2599-12-31T23:59:59
GS|DEC04|39.878595|-88.859425|225.4|Sangamon Road Surface Site|2013-08-15T00:00:00|2599-12-31T23:59:59
GS|DEC05|39.870067|-88.866275|215.606|Apollo Drive Surface Site|2013-06-05T22:00:00|2599-12-31T23:59:59
GS|DEC06|39.896748|-88.946442|214.8|Neely Ave Surface Site|2013-10-24T19:57:34|2599-12-31T23:59:59
GS|DEC08|39.861045|-88.924888|209.8|Union Local 159 Surface Site|2013-06-07T13:00:00|2599-12-31T23:59:59
GS|DEC09|39.874597|-88.924128|207.3|Kile Street Surface Site|2013-08-16T00:00:00|2599-12-31T23:59:59
GS|DEC15|39.90696|-88.90623|211.0|Boyd Road #2 Borehole/surface|2015-12-06T00:00:00|2599-12-31T23:59:59
GS|DEC16|39.89744|-88.92838|216.0|Decatur Corrections Facility Borehole/surface|2015-12-06T00:00:00|2599-12-31T23:59:59
GS|DEC17|39.88747|-88.93653|203.0|Decatur Middle School Borehole/surface|2015-12-06T00:00:00|2599-12-31T23:59:59
GS|FSUO|30.445452|-84.298757|41.0|Florida State University Seismic Observatory|2020-04-01T00:00:00|2599-12-31T23:59:59
GS|ID11|44.11278|-115.43722|1305.5|ID11, Stanley, ID|2020-04-05T00:00:00|2599-12-31T23:59:59
GS|ID12|44.20763|-114.97187|1958.31|ID12, Stanley, ID|2020-11-05T00:00:00|2599-12-31T23:59:59
GS|KS26|38.063056|-98.002222|472.68|Fraternal Order of Police retreat, Hutchinson KS|2019-08-20T00:00:00|2599-12-31T23:59:59
GS|KS28|37.993611|-97.992777|482.0|W Mills Ave, Hutchinson KS|2019-08-20T00:00:00|2599-12-31T23:59:59
GS|MCA04|38.07672|-117.7085|1661.5|MCA04, Monte Cristo Range, NV|2020-05-17T00:00:00|2599-12-31T23:59:59
GS|MT04|46.9554|-112.656|1420.0|MT04|2017-10-17T21:30:00|2599-12-31T23:59:59
GS|OK038|36.478211|-98.742223|443.0|West end E0370 Rd, Waynoka, OK USA|2016-02-17T00:00:00|2599-12-31T23:59:59
GS|OK048|36.41622|-96.94374|295.0|Pawnee, Oklahoma, Station 48|2016-09-08T00:00:00|2599-12-31T23:59:59
GS|OK051|36.50519|-96.83604|261.0|E0350 and S34600 roads, Ralston OK|2016-09-11T00:00:00|2599-12-31T23:59:59
GS|OK052|35.993611|-96.802778|259.0|Battle Ridge Rd, NW of Cushing, Oklahoma USA|2016-11-08T23:43:00|2599-12-31T23:59:59
GS|OKR2|36.124352|-97.073799|418.0|Drummond Hall 10th floor, Stillwater, OK|2019-06-20T20:00:00|2599-12-31T23:59:59
GS|OKR3|36.124352|-97.073799|289.0|Drummond Hall 1st floor, Stillwater, OK|2019-06-20T20:00:00|2599-12-31T23:59:59
GS|PR01|18.034722|-67.06777|32.9|PR01, Lajas|2020-01-10T13:30:00|2599-12-31T23:59:59
GS|PR02|18.01277|-66.77|3.0|PR02, Guayanilla|2020-01-10T00:00:00|2599-12-31T23:59:59
GS|PR03|18.066505|-66.937827|112.7|PR03, Alturas Sabaneras|2020-01-10T00:00:00|2599-12-31T23:59:59
GS|PR04|17.97833|-66.67056|57.2|PR04, Ponce|2020-01-11T00:00:00|2599-12-31T23:59:59
GS|PR05|18.04667|-66.86056|72.6|PR05, Yauco|2020-01-11T00:00:00|2599-12-31T23:59:59
GS|PR06|18.055676|-66.724744|55.7|PR06, Penuelas|2020-01-12T00:00:00|2599-12-31T23:59:59
GS|TSVA|36.56765|-105.446517|3000.0|Taos Kachina Peak Avalanche Study|2021-01-03T17:30:00|2599-12-31T23:59:59
GS|VEA1|34.944075|-106.459644|1844.9|VEA1|2018-04-10T00:00:00|2599-12-31T23:59:59
GS|VEA2|34.944083|-106.459661|1843.9|VEA1|2018-04-10T00:00:00|2599-12-31T23:59:59
GT|BOSA|-28.6141|25.2555|1305.8|Boshof, South Africa|1993-02-26T00:00:00|2599-12-31T23:59:59
GT|CPUP|-26.33066|-57.33095|132.3|Villa Florida, Paraguay|1994-07-21T00:00:00|2599-12-31T23:59:59
GT|DBIC|6.67015|-4.85653|161.2|Dimbokro, Ivory Coast|2011-10-18T12:18:00|2599-12-31T23:59:59
GT|LBTB|-25.015124|25.596598|1148.3|Lobatse, Botswana|2011-06-14T11:16:00|2599-12-31T23:59:59
GT|LPAZ|-16.287923|-68.130714|4815.1|La Paz, Bolivia|1993-08-20T00:00:00|2599-12-31T23:59:59
GT|PLCA|-40.732739|-70.550804|1079.7|Paso Flores, Argentina|2002-09-04T10:42:03|2599-12-31T23:59:59
GT|VNDA|-77.517275|161.852758|121.1|Dry Valley, Vanda, Antarctica|1993-12-28T00:00:00|2599-12-31T23:59:59
HK|HKPS|22.277599|114.141502|196.3|Po Shan, Hong Kong|2009-10-29T00:00:00|2599-12-31T23:59:59
HL|ARG|36.213558|28.12122|148.0|Archaggelos, Rhodes, Greece|1997-10-14T00:00:00|2599-12-31T23:59:59
HL|ITM|37.178719|21.92522|423.0|Ithomi, Messinia, Greece|1997-06-05T00:00:00|2599-12-31T23:59:59
HL|KEK|39.7127|19.79623|227.0|Corfu, Greece|2000-02-29T00:00:00|2599-12-31T23:59:59
HL|RDO|41.145031|25.53553|116.0|Gratini, Thrace, Greece|1998-12-15T00:00:00|2599-12-31T23:59:59
HT|AGG|39.021099|22.336|622.0|AGIOS GEORGIOS, GREECE|2006-01-01T00:00:00|2599-12-31T23:59:59
HT|LIT|40.1008|22.49|480.0|Litochoro, Greece, HT-Net|2006-01-01T00:00:00|2599-12-31T23:59:59
HV|AHUD|19.371567|-155.263462|1051.0|Ahua, Hawaii Digital|2011-04-06T00:00:00|2599-12-31T23:59:59
HV|ALEP|19.541178|-155.644036|2894.0|Alea Permanent|2011-11-03T00:00:00|2599-12-31T23:59:59
HV|BYL|19.412086|-155.259872|1079.0|Byron's Ledge|1997-02-01T00:00:00|2599-12-31T23:59:59
HV|CPKD|19.391443|-155.324317|1038.0|Cone Peak|2011-04-15T00:00:00|2599-12-31T23:59:59
HV|DAND|19.35369|-155.664418|3027.0|Dandelion|2011-01-11T00:00:00|2599-12-31T23:59:59
HV|DESD|19.333395|-155.38565|836.0|Desert|2011-05-05T00:00:00|2599-12-31T23:59:59
HV|DEVL|19.373568|-155.240608|1046.0|Devil's Throat|2012-09-19T00:00:00|2599-12-31T23:59:59
HV|ELEP|19.450382|-155.524977|3371.0|Pu‘u Ele‘ele|2017-09-21T00:00:00|2599-12-31T23:59:59
HV|ERZ4|19.51702|-154.861137|80.0|East Rift Zone 4 Temporary|2018-05-16T00:00:00|2599-12-31T23:59:59
HV|HAT|19.423037|-155.26094|1097.0|Halemaumau Trail|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|HLPD|19.296253|-155.30748|724.0|Hilina Pali Digital|2011-04-26T00:00:00|2599-12-31T23:59:59
HV|HOVE|19.164518|-155.749057|1592.0|Hawaiian Ocean View Estates|2016-06-29T00:00:00|2599-12-31T23:59:59
HV|HPUD|19.775885|-155.456039|3348.0|Hale Pohaku Digital|2011-07-13T00:00:00|2599-12-31T23:59:59
HV|HSSD|19.602682|-155.483002|2465.0|Humuluula Sheep Station Digital|2011-05-19T00:00:00|2599-12-31T23:59:59
HV|HTCD|19.237503|-155.397507|401.0|Hot Caves|2011-06-01T00:00:00|2599-12-31T23:59:59
HV|HUAD|19.68466|-155.835697|2204.0|Hualalai|2011-08-18T00:00:00|2599-12-31T23:59:59
HV|JCUZ|19.384045|-155.101578|826.0|Jacuzzi|2011-04-13T00:00:00|2599-12-31T23:59:59
HV|JOKA|19.433613|-155.004449|483.0|Jonika Flow|2012-09-17T00:00:00|2599-12-31T23:59:59
HV|KAAD|19.2633|-155.869|524.0|Ka`apuna Digital|2011-04-20T00:00:00|2599-12-31T23:59:59
HV|KAED|19.285863|-155.129087|44.0|Kaena Point Digital|2011-05-26T00:00:00|2599-12-31T23:59:59
HV|KIND|19.460442|-154.950189|330.0|Kindschuh|2018-08-02T00:00:00|2599-12-31T23:59:59
HV|KKO|19.398242|-155.266032|1140.0|Keanakakoi Crater|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|KKUD|19.8868|-155.34|1863.0|Keanakolu Digital|2011-06-28T00:00:00|2599-12-31T23:59:59
HV|KLUD|19.455728|-154.918443|275.0|Puu Kaliu Digital|2010-10-19T00:00:00|2599-12-31T23:59:59
HV|KNHD|19.379447|-155.169297|933.0|Kane Nui O Hamo|2011-06-13T00:00:00|2599-12-31T23:59:59
HV|KOHD|20.1252|-155.777|1166.0|Kohala Digital|2011-07-21T00:00:00|2599-12-31T23:59:59
HV|KUPD|19.402438|-155.07508|717.0|Kupianaha digital|2011-06-23T00:00:00|2599-12-31T23:59:59
HV|MITD|19.33566|-155.301105|935.0|Mauna Iki Trail|2010-09-01T00:00:00|2599-12-31T23:59:59
HV|MLOD|19.493172|-155.386023|2063.0|Mauna Loa Digital|2011-04-12T00:00:00|2599-12-31T23:59:59
HV|MOKD|19.485115|-155.597133|4131.0|Mokuaweoweo Crater Digital|2010-10-08T00:00:00|2599-12-31T23:59:59
HV|NAGD|19.698593|-155.024497|37.0|National Air Guard Digital|2011-06-28T00:00:00|2599-12-31T23:59:59
HV|NAHU|19.4151|-155.23831|1177.0|Nahuku Lava Tube|2013-08-06T00:00:00|2599-12-31T23:59:59
HV|NPOC|19.39296|-155.109605|805.0|North of Puu Oo|2007-07-05T00:00:00|2599-12-31T23:59:59
HV|OBL|19.417662|-155.284097|1119.0|Observatory Bluff|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|OTLD|19.386532|-155.281715|1103.0|Outlet Digital|2011-03-29T00:00:00|2599-12-31T23:59:59
HV|P07|19.495094|-154.915726|134.0|Nanawale Estates Community Center (PGV borehole #7)|2018-06-02T00:00:00|2599-12-31T23:59:59
HV|PLAD|19.529823|-155.456467|2981.0|Puu Ulaula, Hawaii Digital|2011-01-11T00:00:00|2599-12-31T23:59:59
HV|POLD|19.28123|-155.224645|176.0|Poliokeawe, Hawaii|2011-06-10T00:00:00|2599-12-31T23:59:59
HV|PPLD|19.155413|-155.462112|34.0|Puu Pili, Hawaii Digital|2011-06-07T00:00:00|2599-12-31T23:59:59
HV|PUHI|19.385509|-155.251312|1079.0|Puhimau Thermal Area|2015-05-14T22:00:00|2599-12-31T23:59:59
HV|RCOD|19.402745|-155.627597|3672.0|Red Cone Hawaii Digital|2011-01-11T00:00:00|2599-12-31T23:59:59
HV|RIMD|19.395368|-155.273643|1145.0|Caldera Rim Hawaii Digital|2010-11-10T00:00:00|2599-12-31T23:59:59
HV|RSDD|19.46017|-155.27533|1296.0|Rainshed Hawaii Digital|2011-07-06T00:00:00|2599-12-31T23:59:59
HV|SBL|19.427078|-155.267682|1081.0|Steam Bluff Hawaii|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|SDH|19.390003|-155.293995|1115.0|Sand Hill|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|SPDD|18.97936|-155.667897|251.0|South Point Hawaii Digital|2010-10-27T00:00:00|2599-12-31T23:59:59
HV|STCD|19.38486|-155.12543|769.0|Steam Cracks Hawaii Digital|2011-03-14T00:00:00|2599-12-31T23:59:59
HV|SWRD|19.451827|-155.602737|4053.0|Southwest Rift Zone Hawaii Digital|2010-10-15T00:00:00|2599-12-31T23:59:59
HV|TOUO|19.504323|-155.702741|2535.0|Tube O'o Hawaii|2013-07-23T00:00:00|2599-12-31T23:59:59
HV|TRAD|19.412033|-155.54704|3213.0|Trail Hawaii Digital|2010-09-08T00:00:00|2599-12-31T23:59:59
HV|UWB|19.42476|-155.277582|1084.0|Uwekahuna Bluff Hawaii|1998-02-01T00:00:00|2599-12-31T23:59:59
HV|UWE|19.420972|-155.291162|1231.0|Uwekahuna Vault Hawaii|1959-10-01T00:00:00|2599-12-31T23:59:59
HV|WALE|19.4946|-154.914263|170.8|Nanawale Estates|2018-06-05T00:00:00|2599-12-31T23:59:59
HV|WILD|19.466578|-155.58107|4039.0|Wilkes Cabin Hawaii Digital|2010-11-04T00:00:00|2599-12-31T23:59:59
HV|WOOD|19.248378|-155.498982|906.0|Wood Valley Hawaii Digital|2011-04-28T00:00:00|2599-12-31T23:59:59
HV|WRM|19.406623|-155.300005|1153.0|West Rim Hawaii Digital|1998-02-01T00:00:00|2599-12-31T23:59:59
IC|BJT|40.0183|116.1679|197.0|Baijiatuan, Beijing, China|1994-05-25T00:00:00|2599-12-31T23:59:59
IC|ENH|30.2762|109.4944|500.0|Enshi, Hubei Province, China|1997-09-20T00:00:00|2599-12-31T23:59:59
IC|HIA|49.2704|119.7414|620.0|Hailar, Neimenggu Autonomous Region, China|1994-12-04T00:00:00|2599-12-31T23:59:59
IC|LSA|29.7031|91.127|3660.0|Tibet, China|1995-08-03T00:00:00|2599-12-31T23:59:59
IC|MDJ|44.61763|129.59341|290.0|Mudanjiang, Heilongjiang Province, China|2013-05-05T04:00:00|2599-12-31T23:59:59
IC|QIZ|19.0291|109.8445|240.0|Qiongzhong, Hainan Province, China|2001-02-18T00:00:00|2599-12-31T23:59:59
IE|ARNI|43.666698|-112.623497|1553.0|Argonne North, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|BCYI|44.310799|-113.405197|2194.0|Bear Canyon, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|CRBI|43.830299|-112.634499|1543.0|Circular Butte, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|GRRI|42.938|-111.421997|2207.0|Grays Lake, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|GTRI|43.243999|-113.240997|1547.0|Grays Lake, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|ICI|44.3293|-112.9412|2463.0|Italian Canyon, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|LJI|43.820801|-112.844002|1600.0|Lemhi Junction, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|LLRI|43.723|-112.932999|1471.0|Little Lost River, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
IE|PZCI|44.341|-112.317001|2073.0|Patelzick Creek, Idaho, USA|2002-01-01T00:00:00|2599-12-31T23:59:59
II|AAK|42.6375|74.4942|1633.1|Ala Archa, Kyrgyzstan|1990-10-12T00:00:00|2599-12-31T23:59:59
II|ABPO|-19.018|47.229|1528.0|Ambohimpanompo, Madagascar|2007-04-04T00:00:00|2599-12-31T23:59:59
II|ALE|82.5033|-62.35|60.0|Alert, NU, Canada|1990-02-19T00:00:00|2599-12-31T23:59:59
II|ARTI|56.3879|58.3849|320.0|Arti, Russia|2018-09-09T00:00:00|2599-12-31T23:59:59
II|ASCN|-7.9327|-14.3601|173.0|Butt Crater, Ascension Island|1994-10-01T00:00:00|2599-12-31T23:59:59
II|BFO|48.3301|8.3296|638.0|Black Forest Observatory, Schiltach, Germany|1996-05-29T00:00:00|2599-12-31T23:59:59
II|BORG|64.7474|-21.3268|110.0|Borgarfjordur, Asbjarnarstadir, Iceland|1994-07-30T00:00:00|2599-12-31T23:59:59
II|BORK|53.0461|70.3184|334.0|Burabay, Kazakhstan|2019-08-22T00:00:00|2599-12-31T23:59:59
II|CMLA|37.7637|-25.5243|429.0|Cha de Macela, Sao Miguel Island, Azores|1996-03-10T00:00:00|2599-12-31T23:59:59
II|COCO|-12.1901|96.8349|1.0|West Island, Cocos (Keeling) Islands|1996-12-15T00:00:00|2599-12-31T23:59:59
II|DGAR|-7.4121|72.4525|1.0|Diego Garcia, Chagos Islands, Indian Ocean|2004-01-22T00:00:00|2599-12-31T23:59:59
II|EFI|-51.6753|-58.0637|110.0|Mount Kent, East Falkland Island|1996-02-16T00:00:00|2599-12-31T23:59:59
II|ERM|42.015|143.1572|40.0|Erimo, Hokkaido Island, Japan|1990-05-21T00:00:00|2599-12-31T23:59:59
II|ESK|55.3167|-3.205|242.0|Eskdalemuir, Scotland, UK|1987-11-13T00:00:00|2599-12-31T23:59:59
II|FFC|54.725|-101.9783|338.0|Flin Flon, Canada|1993-08-28T00:00:00|2599-12-31T23:59:59
II|HOPE|-54.2836|-36.4879|20.0|Hope Point, South Georgia Island|1996-12-10T00:00:00|2599-12-31T23:59:59
II|JTS|10.2908|-84.9525|340.0|Las Juntas de Abangares, Costa Rica|1995-04-23T00:00:00|2599-12-31T23:59:59
II|KAPI|-5.0142|119.7517|300.0|Kappang, Sulawesi, Indonesia|1999-02-06T00:00:00|2599-12-31T23:59:59
II|KDAK|57.7828|-152.5835|152.0|Kodiak Island, Alaska, USA|1997-06-09T00:00:00|2599-12-31T23:59:59
II|KIV|43.9553|42.6863|1054.0|Kislovodsk, Russia|1994-02-01T00:00:00|2599-12-31T23:59:59
II|KURK|50.7154|78.6202|184.0|Kurchatov, Kazakhstan|1995-03-26T00:00:00|2599-12-31T23:59:59
II|KWJN|9.2873|167.5369|0.0|Gagan, Kwajalein Atoll, Marshall Islands|2017-07-29T00:00:00|2599-12-31T23:59:59
II|LVZ|67.8979|34.6514|630.0|Lovozero, Russia|1992-12-01T00:00:00|2599-12-31T23:59:59
II|MBAR|-0.6019|30.7382|1390.0|Mbarara, Uganda|1999-09-22T00:00:00|2599-12-31T23:59:59
II|MSEY|-4.6737|55.4792|475.0|Mahe, Seychelles|1995-05-15T00:00:00|2599-12-31T23:59:59
II|MSVF|-17.7448|178.0528|801.1|Monasavu, Fiji|1994-05-24T00:00:00|2599-12-31T23:59:59
II|NIL|33.6506|73.2686|629.0|Nilore, Pakistan|1994-12-18T00:00:00|2599-12-31T23:59:59
II|NNA|-11.9875|-76.8422|575.0|Nana, Peru|1988-06-22T00:00:00|2599-12-31T23:59:59
II|OBN|55.1146|36.5674|160.0|Obninsk, Russia|1988-09-14T00:00:00|2599-12-31T23:59:59
II|PALK|7.2728|80.7022|460.0|Pallekele, Sri Lanka|2000-08-22T00:00:00|2599-12-31T23:59:59
II|PFO|33.6107|-116.4555|1280.0|Pinon Flat, California, USA|2006-07-13T00:00:00|2599-12-31T23:59:59
II|RAYN|23.5225|45.5032|631.0|Ar Rayn, Saudi Arabia|1996-01-01T00:00:00|2599-12-31T23:59:59
II|RPN|-27.1267|-109.3344|110.0|Rapanui, Easter Island, Chile|1987-06-15T00:00:00|2599-12-31T23:59:59
II|SACV|14.9702|-23.6085|387.0|Santiago Island, Cape Verde|2000-05-29T00:00:00|2599-12-31T23:59:59
II|SHEL|-15.9594|-5.7455|537.0|Horse Pasture, St. Helena Island|1995-06-19T00:00:00|2599-12-31T23:59:59
II|SUR|-32.3797|20.8117|1770.0|Sutherland, South Africa|1990-10-30T00:00:00|2599-12-31T23:59:59
II|TAU|-42.9099|147.3204|132.0|Hobart, Tasmania, Australia|1994-01-17T00:00:00|2599-12-31T23:59:59
II|TLY|51.6807|103.6438|579.0|Talaya, Russia|1990-10-12T00:00:00|2599-12-31T23:59:59
II|UOSS|24.9453|56.2042|284.4|Univ. of Sharjah, Sharjah, United Arab Emirates|2009-05-07T00:00:00|2599-12-31T23:59:59
II|WRAB|-19.9336|134.36|366.0|Tennant Creek, NT, Australia|1994-03-27T00:00:00|2599-12-31T23:59:59
II|XBFO|48.3301|8.3296|638.0|Black Forest Observatory, Schiltach, Germany|2018-09-17T00:00:00|2599-12-31T23:59:59
II|XPFO|33.6107|-116.4555|1280.0|Pinon Flat, California, USA|2007-06-26T00:00:00|2599-12-31T23:59:59
IM|BC01|63.061771|-141.827713|756.0|Beaver Creek Array Site 1, Alaska, U.S.A.|2005-08-31T00:00:00|2599-12-31T23:59:59
IM|BC02|63.04401|-141.802002|576.0|Beaver Creek Array Site 2, Alaska, U.S.A.|2005-08-30T00:00:00|2599-12-31T23:59:59
IM|BC03|63.06562|-141.785095|856.0|Beaver Creek Array Site 3, Alaska, U.S.A.|2005-08-29T00:00:00|2599-12-31T23:59:59
IM|BC04|63.080921|-141.768265|800.0|Beaver Creek Array Site 4, Alaska, U.S.A.|2005-08-28T00:00:00|2599-12-31T23:59:59
IM|BC05|63.061001|-141.753143|923.0|Beaver Creek Array Site 5, Alaska, U.S.A.|2005-08-29T00:00:00|2599-12-31T23:59:59
IM|BM01|67.450737|-144.527115|474.6|Burnt Mountain Array Site 1, Alaska, U.S.A.|1973-10-26T00:00:00|2599-12-31T23:59:59
IM|BM03|67.41922|-144.607056|813.5|Burnt Mountain Array Site 3, Alaska, U.S.A.|1973-10-26T00:00:00|2599-12-31T23:59:59
IM|BM05|67.429047|-144.580597|767.0|Burnt Mountain Array Site 5, Alaska, U.S.A.|1973-10-26T00:00:00|2599-12-31T23:59:59
IM|CY101|34.20406|31.62915|-2476.0|RAF Akrotiri, Cyprus, Site CY101|2017-07-11T00:00:00|2599-12-31T23:59:59
IM|CY201|33.69757|31.90889|-2585.0|RAF Akrotiri, Cyprus, Site CY201|2017-07-11T00:00:00|2599-12-31T23:59:59
IM|CY302|33.29619|33.04393|-1691.0|RAF Akrotiri, Cyprus, Site CY302|2017-07-11T00:00:00|2599-12-31T23:59:59
IM|CY303|33.31014|33.05351|-1719.0|RAF Akrotiri, Cyprus, Site CY303|2017-07-11T00:00:00|2599-12-31T23:59:59
IM|CY601|34.34469|34.5054|-2030.0|RAF Akrotiri, Cyprus, Site CY601|2017-07-11T00:00:00|2599-12-31T23:59:59
IM|CY602|34.34664|34.51679|-2027.0|RAF Akrotiri, Cyprus, Site CY602|2017-07-11T00:00:00|2599-12-31T23:59:59
IM|CY603|34.33495|34.50269|-2039.0|RAF Akrotiri, Cyprus, Site CY603|2017-07-11T00:00:00|2599-12-31T23:59:59
